"","micro1","micro2","r","p_value"
"6085","Sulfitobacter pseudonitzschiae","Novosphingobium resinovorum",0.484717170825465,6.6674709586712e-17
"6086","Thalassolituus oleivorans","Novosphingobium resinovorum",0.252062414292132,3.5455307065477e-05
"6087","Microbacterium paludicola","Novosphingobium resinovorum",0.450780617159909,1.4416134012062e-14
"6089","Brevirhabdus pacifica","Novosphingobium resinovorum",0.51236109241815,5.25995840758572e-19
"6090","Meiothermus silvanus","Novosphingobium resinovorum",0.259969842557184,1.95860259150803e-05
"6091","Microbacterium sp. XT11","Novosphingobium resinovorum",0.513731531418079,4.08964301374265e-19
"6092","Leadbetterella byssophila","Novosphingobium resinovorum",0.464360878543704,1.80072655100336e-15
"6093","Rhodobacter capsulatus","Novosphingobium resinovorum",0.537404777090682,4.4008737678031e-21
"6094","Martelella mediterranea","Novosphingobium resinovorum",0.591471182140366,3.29272871982468e-26
"6095","Microcystis aeruginosa","Novosphingobium resinovorum",0.565085475110446,1.36950999453471e-23
"6096","Confluentimicrobium sp. EMB200-NS6","Novosphingobium resinovorum",0.525790273617845,4.25003736087285e-20
"6097","Chryseobacterium haifense","Novosphingobium resinovorum",0.348176508978811,6.54751837075242e-09
"6098","Belliella baltica","Novosphingobium resinovorum",0.472427984716183,5.00624140376765e-16
"6100","Ochrobactrum sp. A44","Novosphingobium resinovorum",0.360117234262994,1.79523455322154e-09
"6101","Bergeyella zoohelcum","Novosphingobium resinovorum",0.366017732572844,9.28379099568211e-10
"6102","Moraxella sp. O245","Novosphingobium resinovorum",0.336639931145117,2.17333158767264e-08
"6103","Agrobacterium sp. RAC06","Novosphingobium resinovorum",0.623080156688518,1.11161887300867e-29
"6104","Aeromicrobium choanae","Novosphingobium resinovorum",-0.293207926024617,1.30389082902956e-06
"6105","Chryseobacterium glaciei","Novosphingobium resinovorum",0.465022729431944,1.62325413730383e-15
"6106","Ornithobacterium rhinotracheale","Novosphingobium resinovorum",0.448443162438726,2.04332017111195e-14
"6107","Sphingobacterium sp. ML3W","Novosphingobium resinovorum",0.434617968734658,1.52400264202501e-13
"6108","Sphingobium herbicidovorans","Novosphingobium resinovorum",0.614062929657106,1.19214015663861e-28
"6109","Chryseobacterium sp. IHB B 17019","Novosphingobium resinovorum",0.443168701490708,4.44567056483744e-14
"6110","Chelatococcus sp. CO-6","Novosphingobium resinovorum",0.622421723933759,1.32534482136774e-29
"6111","Gordonia polyisoprenivorans","Novosphingobium resinovorum",0.351542099115122,4.57134857190416e-09
"6112","Paracoccus kondratievae","Novosphingobium resinovorum",0.578114893008229,7.4626280851668e-25
"6113","Microbacterium pygmaeum","Novosphingobium resinovorum",0.525358926396823,4.61577295617016e-20
"6114","Myroides odoratimimus","Novosphingobium resinovorum",0.442766029598097,4.7148951827919e-14
"6115","Thioclava nitratireducens","Novosphingobium resinovorum",0.590231524886907,4.42590458656312e-26
"6116","Microbacterium sp. LKL04","Novosphingobium resinovorum",0.503328039793527,2.68669187362248e-18
"6117","Starkeya novella","Novosphingobium resinovorum",0.337780114895871,1.93451011796981e-08
"6118","Porphyrobacter sp. LM 6","Novosphingobium resinovorum",0.714735031813829,2.04232280240609e-42
"6119","Chryseobacterium sp. T16E-39","Novosphingobium resinovorum",0.498836388410462,5.93814533060677e-18
"6120","Leptotrichia sp. oral taxon 498","Novosphingobium resinovorum",0.36166985814764,1.51121044489577e-09
"6121","Riemerella anatipestifer","Novosphingobium resinovorum",0.509286849184381,9.21254266043053e-19
"6122","Xanthobacter autotrophicus","Novosphingobium resinovorum",0.385009408101126,1.01303841993908e-10
"6123","Shewanella baltica","Novosphingobium resinovorum",0.379797107487268,1.88754722192661e-10
"6124","Gordonia rubripertincta","Novosphingobium resinovorum",0.41609324558251,1.95779339101648e-12
"6125","Flavobacteriaceae bacterium 3519-10","Novosphingobium resinovorum",0.362500503519545,1.37766724744597e-09
"6126","Polymorphum gilvum","Novosphingobium resinovorum",0.678276537482837,8.53230819597222e-37
"6127","Neorhizobium galegae","Novosphingobium resinovorum",0.556386902810881,8.90491612807741e-23
"6128","Chryseobacterium gallinarum","Novosphingobium resinovorum",0.484766837426409,6.61227368384183e-17
"6129","Weeksella virosa","Novosphingobium resinovorum",0.324383220307619,7.37518134357391e-08
"6130","Pseudopedobacter saltans","Novosphingobium resinovorum",0.460087540215231,3.49992606004993e-15
"6131","Celeribacter indicus","Novosphingobium resinovorum",0.338815452843291,1.73975147023465e-08
"6132","Paracoccus aminophilus","Novosphingobium resinovorum",0.62461911670418,7.35764111009265e-30
"6133","Sphingopyxis sp. 113P3","Novosphingobium resinovorum",0.539044732331406,3.17244702389255e-21
"6134","Deinococcus ficus","Novosphingobium resinovorum",0.470446319911393,6.87758584175784e-16
"6135","Deinococcus actinosclerus","Novosphingobium resinovorum",0.493801979134368,1.42472202926015e-17
"6136","Rhodobacter sphaeroides","Novosphingobium resinovorum",0.66557972551465,5.03992081132441e-35
"6181","Flavobacteriaceae bacterium JJC","Moraxella bovoculi",0.410892082985605,3.89998341822882e-12
"6182","Erythrobacter sp. HL-111","Moraxella bovoculi",0.208058671952165,0.000685524755766242
"6183","Martelella sp. AD-3","Moraxella bovoculi",0.340142499825877,1.51764901849249e-08
"6185","Dinoroseobacter shibae","Moraxella bovoculi",0.271047525352717,8.25523510770776e-06
"6186","Elizabethkingia meningoseptica","Moraxella bovoculi",0.435422963195144,1.35910357869204e-13
"6187","Ketogulonicigenium robustum","Moraxella bovoculi",0.316240086231216,1.61277002706036e-07
"6188","Sulfitobacter pseudonitzschiae","Moraxella bovoculi",0.333984657867286,2.84490191551826e-08
"6189","Thalassolituus oleivorans","Moraxella bovoculi",0.526204314462791,3.92582895170586e-20
"6190","Microbacterium paludicola","Moraxella bovoculi",0.343247360936913,1.09976258983193e-08
"6192","Brevirhabdus pacifica","Moraxella bovoculi",0.264156419182761,1.41937438074647e-05
"6193","Meiothermus silvanus","Moraxella bovoculi",0.140307974689583,0.0228553548416955
"6194","Microbacterium sp. XT11","Moraxella bovoculi",0.277156999380083,5.04213574724928e-06
"6195","Leadbetterella byssophila","Moraxella bovoculi",0.419752511514699,1.19697585575747e-12
"6196","Rhodobacter capsulatus","Moraxella bovoculi",0.237350325807478,0.000101690270477882
"6197","Martelella mediterranea","Moraxella bovoculi",0.281945641376032,3.3975944346924e-06
"6198","Microcystis aeruginosa","Moraxella bovoculi",0.35545987636282,2.99287015290528e-09
"6199","Confluentimicrobium sp. EMB200-NS6","Moraxella bovoculi",0.297994728237897,8.56994460432025e-07
"6200","Chryseobacterium haifense","Moraxella bovoculi",0.534463222184343,7.88074279039603e-21
"6201","Belliella baltica","Moraxella bovoculi",0.30943626188519,3.04671165656256e-07
"6202","Propionibacterium phage PHL064M02","Moraxella bovoculi",-0.198715329488098,0.00119681097099778
"6204","Bergeyella zoohelcum","Moraxella bovoculi",0.380927729116261,1.65073308422393e-10
"6205","Moraxella sp. O245","Moraxella bovoculi",0.575820613540057,1.25747852405679e-24
"6206","Agrobacterium sp. RAC06","Moraxella bovoculi",0.355672768114442,2.92428464922096e-09
"6207","Aeromicrobium choanae","Moraxella bovoculi",-0.503934579660873,2.41166418401018e-18
"6208","Chryseobacterium glaciei","Moraxella bovoculi",0.501596778158988,3.65238705250104e-18
"6209","Ornithobacterium rhinotracheale","Moraxella bovoculi",0.267342107379784,1.10686077256423e-05
"6210","Sphingobacterium sp. ML3W","Moraxella bovoculi",0.392029285031373,4.30547832413342e-11
"6211","Sphingobium herbicidovorans","Moraxella bovoculi",0.193283326566653,0.00163634972598376
"6212","Chryseobacterium sp. IHB B 17019","Moraxella bovoculi",0.488933729437087,3.27611575451646e-17
"6213","Chelatococcus sp. CO-6","Moraxella bovoculi",0.194717715814411,0.00150780968204001
"6215","Paracoccus kondratievae","Moraxella bovoculi",0.349568082701051,5.64656808586007e-09
"6216","Microbacterium pygmaeum","Moraxella bovoculi",0.187932028458907,0.00220935320920235
"6217","Myroides odoratimimus","Moraxella bovoculi",0.371089935933744,5.21007926562823e-10
"6218","Thioclava nitratireducens","Moraxella bovoculi",0.362841587000165,1.32620846010047e-09
"6219","Microbacterium sp. LKL04","Moraxella bovoculi",0.305950931141699,4.19453958503362e-07
"6221","Porphyrobacter sp. LM 6","Moraxella bovoculi",0.313930979874478,2.00495874250129e-07
"6222","Chryseobacterium sp. T16E-39","Moraxella bovoculi",0.410797355665269,3.94880778124735e-12
"6223","Leptotrichia sp. oral taxon 498","Moraxella bovoculi",0.123655119413167,0.0451244474740058
"6224","Riemerella anatipestifer","Moraxella bovoculi",0.379510995711277,1.95252076313951e-10
"6226","Shewanella baltica","Moraxella bovoculi",0.370494093122353,5.57882171394953e-10
"6228","Flavobacteriaceae bacterium 3519-10","Moraxella bovoculi",0.577730729910364,8.14629819958797e-25
"6229","Polymorphum gilvum","Moraxella bovoculi",0.325083122197817,6.88804297737307e-08
"6230","Neorhizobium galegae","Moraxella bovoculi",0.137481901401493,0.0257767293878113
"6231","Chryseobacterium gallinarum","Moraxella bovoculi",0.419181810626661,1.29295015464198e-12
"6232","Weeksella virosa","Moraxella bovoculi",0.56073450623918,3.51755520280783e-23
"6233","Pseudopedobacter saltans","Moraxella bovoculi",0.514947332218045,3.26819625267892e-19
"6235","Paracoccus aminophilus","Moraxella bovoculi",0.37264614234689,4.35505241364902e-10
"6237","Deinococcus ficus","Moraxella bovoculi",0.367706364885859,7.66808018198739e-10
"6238","Deinococcus actinosclerus","Moraxella bovoculi",0.359321864148786,1.96011773082628e-09
"6239","Rhodobacter sphaeroides","Moraxella bovoculi",0.379575075188885,1.93778271498711e-10
"6240","Novosphingobium resinovorum","Moraxella bovoculi",0.353375439141707,3.75209374648366e-09
"6284","Flavobacteriaceae bacterium JJC","Moraxella catarrhalis",0.448316655052177,2.08210292959082e-14
"6285","Erythrobacter sp. HL-111","Moraxella catarrhalis",0.228497832547559,0.000185839330789085
"6286","Martelella sp. AD-3","Moraxella catarrhalis",0.396598627332566,2.43994312677672e-11
"6288","Dinoroseobacter shibae","Moraxella catarrhalis",0.331712750453935,3.57477994797547e-08
"6289","Elizabethkingia meningoseptica","Moraxella catarrhalis",0.443840678294148,4.02948796848492e-14
"6290","Ketogulonicigenium robustum","Moraxella catarrhalis",0.356737903816144,2.60336154443694e-09
"6291","Sulfitobacter pseudonitzschiae","Moraxella catarrhalis",0.362922843224493,1.31422698919661e-09
"6292","Thalassolituus oleivorans","Moraxella catarrhalis",0.47130089409333,5.99883522538853e-16
"6293","Microbacterium paludicola","Moraxella catarrhalis",0.330540174353631,4.0190618300543e-08
"6295","Brevirhabdus pacifica","Moraxella catarrhalis",0.316928218845804,1.51093558633663e-07
"6296","Meiothermus silvanus","Moraxella catarrhalis",0.150333859148456,0.0146760139617307
"6297","Microbacterium sp. XT11","Moraxella catarrhalis",0.344425827476885,9.72315389678296e-09
"6298","Leadbetterella byssophila","Moraxella catarrhalis",0.476320956930787,2.66653699166402e-16
"6299","Rhodobacter capsulatus","Moraxella catarrhalis",0.308526591667793,3.31317982770839e-07
"6300","Martelella mediterranea","Moraxella catarrhalis",0.42271650703987,8.00015501954894e-13
"6301","Microcystis aeruginosa","Moraxella catarrhalis",0.415319519815656,2.17078923069863e-12
"6302","Confluentimicrobium sp. EMB200-NS6","Moraxella catarrhalis",0.31013479200461,2.85618481014168e-07
"6303","Chryseobacterium haifense","Moraxella catarrhalis",0.535964350233058,5.85802621900602e-21
"6304","Belliella baltica","Moraxella catarrhalis",0.378232497100174,2.27038286103553e-10
"6305","Propionibacterium phage PHL064M02","Moraxella catarrhalis",-0.148484327611159,0.0159562367330524
"6306","Ochrobactrum sp. A44","Moraxella catarrhalis",0.148775103250404,0.0157487145071539
"6307","Bergeyella zoohelcum","Moraxella catarrhalis",0.368261662527558,7.19903749609607e-10
"6308","Moraxella sp. O245","Moraxella catarrhalis",0.54076046875555,2.24827077232016e-21
"6309","Agrobacterium sp. RAC06","Moraxella catarrhalis",0.467968837690184,1.02004324183317e-15
"6310","Aeromicrobium choanae","Moraxella catarrhalis",-0.486132566877669,5.25829271632616e-17
"6311","Chryseobacterium glaciei","Moraxella catarrhalis",0.520715765000263,1.11415866553407e-19
"6312","Ornithobacterium rhinotracheale","Moraxella catarrhalis",0.354419763884327,3.35097050692207e-09
"6313","Sphingobacterium sp. ML3W","Moraxella catarrhalis",0.449469004836148,1.75386236096173e-14
"6314","Sphingobium herbicidovorans","Moraxella catarrhalis",0.275583120106534,5.73147238000408e-06
"6315","Chryseobacterium sp. IHB B 17019","Moraxella catarrhalis",0.528868681923585,2.34984262933124e-20
"6316","Chelatococcus sp. CO-6","Moraxella catarrhalis",0.29940937474317,7.55927896863466e-07
"6318","Paracoccus kondratievae","Moraxella catarrhalis",0.381461153323664,1.5492829082041e-10
"6319","Microbacterium pygmaeum","Moraxella catarrhalis",0.285590771177439,2.50332168647684e-06
"6320","Myroides odoratimimus","Moraxella catarrhalis",0.48981598824629,2.81999673524827e-17
"6321","Thioclava nitratireducens","Moraxella catarrhalis",0.399041714727364,1.79452407095103e-11
"6322","Microbacterium sp. LKL04","Moraxella catarrhalis",0.317543420790358,1.42515213132211e-07
"6324","Porphyrobacter sp. LM 6","Moraxella catarrhalis",0.396861664982983,2.36083789284816e-11
"6325","Chryseobacterium sp. T16E-39","Moraxella catarrhalis",0.458459380566944,4.49743684864234e-15
"6326","Leptotrichia sp. oral taxon 498","Moraxella catarrhalis",0.218000985383293,0.00036878183597199
"6327","Riemerella anatipestifer","Moraxella catarrhalis",0.487648067587983,4.0729157374967e-17
"6329","Shewanella baltica","Moraxella catarrhalis",0.412719354671173,3.0655057204506e-12
"6330","Gordonia rubripertincta","Moraxella catarrhalis",0.124925662326944,0.0429454461852803
"6331","Flavobacteriaceae bacterium 3519-10","Moraxella catarrhalis",0.599258734485056,4.98706898073417e-27
"6332","Polymorphum gilvum","Moraxella catarrhalis",0.419287767270701,1.2745814746721e-12
"6333","Neorhizobium galegae","Moraxella catarrhalis",0.195684803329282,0.00142643848739863
"6334","Chryseobacterium gallinarum","Moraxella catarrhalis",0.467176240558997,1.15635616295225e-15
"6335","Weeksella virosa","Moraxella catarrhalis",0.55705186368239,7.73239915219919e-23
"6336","Pseudopedobacter saltans","Moraxella catarrhalis",0.578493632453082,6.84402572474085e-25
"6338","Paracoccus aminophilus","Moraxella catarrhalis",0.448921362849496,1.90300122366543e-14
"6339","Sphingopyxis sp. 113P3","Moraxella catarrhalis",0.141411956915754,0.0217943890358222
"6340","Deinococcus ficus","Moraxella catarrhalis",0.385617960930241,9.41366664672155e-11
"6341","Deinococcus actinosclerus","Moraxella catarrhalis",0.355878494740419,2.8594545093031e-09
"6342","Rhodobacter sphaeroides","Moraxella catarrhalis",0.424668859132927,6.12205260561538e-13
"6343","Novosphingobium resinovorum","Moraxella catarrhalis",0.440165424280657,6.87979532960388e-14
"6344","Moraxella bovoculi","Moraxella catarrhalis",0.816661143765283,2.95327012981005e-64
"6387","Flavobacteriaceae bacterium JJC","Defluviimonas alba",0.214560213934701,0.000458493219738021
"6388","Erythrobacter sp. HL-111","Defluviimonas alba",0.415920865306782,2.00340722307189e-12
"6389","Martelella sp. AD-3","Defluviimonas alba",0.532007508483272,1.27620258770176e-20
"6390","Luteimonas sp. JM171","Defluviimonas alba",0.391412499773828,4.6454188144227e-11
"6391","Dinoroseobacter shibae","Defluviimonas alba",0.458904563552824,4.19995563273735e-15
"6392","Elizabethkingia meningoseptica","Defluviimonas alba",0.241145646549175,7.79705049904733e-05
"6393","Ketogulonicigenium robustum","Defluviimonas alba",0.549653629342583,3.65460307710838e-22
"6394","Sulfitobacter pseudonitzschiae","Defluviimonas alba",0.558519776591144,5.65551000699812e-23
"6395","Thalassolituus oleivorans","Defluviimonas alba",0.159152060503154,0.00973177384639958
"6396","Microbacterium paludicola","Defluviimonas alba",0.409508507169205,4.67533785244244e-12
"6398","Brevirhabdus pacifica","Defluviimonas alba",0.53248666398536,1.16199659676636e-20
"6399","Meiothermus silvanus","Defluviimonas alba",0.272592842571814,7.29554517364948e-06
"6400","Microbacterium sp. XT11","Defluviimonas alba",0.431187936735247,2.47415340867252e-13
"6401","Leadbetterella byssophila","Defluviimonas alba",0.359991572342788,1.82036008133243e-09
"6402","Rhodobacter capsulatus","Defluviimonas alba",0.562127297716913,2.60468342628659e-23
"6403","Martelella mediterranea","Defluviimonas alba",0.591250928969422,3.47070517198263e-26
"6404","Microcystis aeruginosa","Defluviimonas alba",0.601418673071121,2.92758495101729e-27
